accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05261,CNAG_05261-mR_1-CD5,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05261,CNAG_05261-mR_1-CD6,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05261,CNAG_05261-mR_1-CD7,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05267,CNAG_05267-mR_1-CD1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05267,CNAG_05267-mR_1-CD2,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05267,CNAG_05267-mR_1-CD3,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05267,CNAG_05267-mR_1-CD4,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05267,CNAG_05267-mR_1-CD5,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD2,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD3,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD4,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD5,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD6,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,CDS,CNAG_05268,CNAG_05268-mR_1-CD7,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex2,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex3,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex4,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex5,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex6,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05261,CNAG_05261-mR_1-ex7,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05267,CNAG_05267-mR_1-ex1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05267,CNAG_05267-mR_1-ex2,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05267,CNAG_05267-mR_1-ex3,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05267,CNAG_05267-mR_1-ex4,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex2,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex3,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex4,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex5,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex6,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_05268,CNAG_05268-mR_1-ex7,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,exon,CNAG_07824,CNAG_07824-mR_1-ex1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,five_prime_UTR,CNAG_05267,CNAG_05267-mR_1-fi1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,five_prime_UTR,CNAG_05268,CNAG_05268-mR_1-fi1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05256,CNAG_05256,catalase 2
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05258,CNAG_05258,glucose-methanol-choline oxidoreductase
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05259,CNAG_05259,"hypothetical protein, variant"
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05260,CNAG_05260,Glutamate decarboxylase
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05261,CNAG_05261,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05262,CNAG_05262,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05263,CNAG_05263,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05264,CNAG_05264,"alpha-amylase AmyA, variant"
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05265,CNAG_05265,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05266,CNAG_05266,membrane protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05267,CNAG_05267,NADH dehydrogenase (ubiquinone) Fe-S protein 5
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05268,CNAG_05268,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05269,CNAG_05269,20S proteasome subunit alpha 7
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05270,CNAG_05270,tRNA pseudouridine13 synthase
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05271,CNAG_05271,transcription initiation factor TFIIE subunit beta
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05272,CNAG_05272,"hypothetical protein, variant"
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05273,CNAG_05273,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_05274,CNAG_05274,ste/ste20/ysk protein kinase
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_07823,CNAG_07823,"solute carrier family 35 (UDP-galactose transporter), member B1"
CP091257,859000,899000,DELETION,MCM 531 - C,735,gene,CNAG_07824,CNAG_07824,hypothetical protein
CP091257,859000,899000,DELETION,MCM 531 - C,735,three_prime_UTR,CNAG_05261,CNAG_05261-mR_1-th1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,three_prime_UTR,CNAG_05268,CNAG_05268-mR_1-th1,n/a
CP091257,859000,899000,DELETION,MCM 531 - C,735,three_prime_UTR,CNAG_07824,CNAG_07824-mR_1-th1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05280,CNAG_05280-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05280,CNAG_05280-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05280,CNAG_05280-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05280,CNAG_05280-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05287,CNAG_05287-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05287,CNAG_05287-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05287,CNAG_05287-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_1-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05288,CNAG_05288-mR_2-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05297,CNAG_05297-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05297,CNAG_05297-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05302,CNAG_05302-mR_1-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_1-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_2-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_2-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05308,CNAG_05308-mR_2-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD12,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD13,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD14,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD15,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD16,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD17,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD18,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD19,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_1-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD12,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD13,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD14,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD15,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD16,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD17,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD18,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD19,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_2-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD12,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD13,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD14,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD15,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD16,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD17,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD18,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD19,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_3-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD12,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD13,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD14,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD15,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD16,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD17,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD18,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_4-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD12,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD13,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD14,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD15,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD16,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD17,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD18,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD19,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05313,CNAG_05313-mR_5-CD9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,CDS,CNAG_05989,CNAG_05989-mR_1-CD8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05280,CNAG_05280-mR_1-ex1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05280,CNAG_05280-mR_1-ex2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05280,CNAG_05280-mR_1-ex3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05280,CNAG_05280-mR_1-ex5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05287,CNAG_05287-mR_1-ex1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05287,CNAG_05287-mR_1-ex2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05287,CNAG_05287-mR_1-ex4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex11,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_1-ex9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex10,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex3,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex4,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex5,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex6,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex7,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex8,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05288,CNAG_05288-mR_2-ex9,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05297,CNAG_05297-mR_1-ex1,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05297,CNAG_05297-mR_1-ex2,n/a
CP091257,900500,1036497,DELETION,MCM 531 - C,735,exon,CNAG_05302,CNAG_05302-mR_1-ex10,n/a
