accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,exon,CNAG_07411,exon_CNAG_07411-t26_1-E4,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,exon,CNAG_07411,exon_CNAG_07411-t26_1-E5,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,exon,CNAG_07411,exon_CNAG_07411-t26_1-E6,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,exon,CNAG_07411,exon_CNAG_07411-t26_1-E7,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,exon,CNAG_07411,exon_CNAG_07411-t26_1-E8,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,five_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_1,n/a
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,ncRNA,CNAG_12428,CNAG_12428-t26_1,unspecified product
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,ncRNA,CNAG_12429,CNAG_12429-t26_1,unspecified product
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,ncRNA_gene,CNAG_12428,CNAG_12428,unspecified product
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,ncRNA_gene,CNAG_12429,CNAG_12429,unspecified product
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_01454,CNAG_01454,transcription factor STE12
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_01455,CNAG_01455,large subunit ribosomal protein L39
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_01456,CNAG_01456,hypothetical protein%2C variant
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_01457,CNAG_01457,hypothetical protein
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_07015,CNAG_07015,hypothetical protein
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_07411,CNAG_07411,histone demethylase JARID1
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,protein_coding_gene,CNAG_07412,CNAG_07412,hypothetical protein
CP003824.1,253000,279500,DELETION,"MCM 112, MCM 125 - B",210,three_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_2,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS1,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS2,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS3,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS4,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS5,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS6,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS7,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS8,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E1,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E2,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E3,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E4,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E5,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E6,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E7,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E8,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,five_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_1,n/a
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,ncRNA,CNAG_12428,CNAG_12428-t26_1,unspecified product
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,ncRNA,CNAG_12429,CNAG_12429-t26_1,unspecified product
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,ncRNA_gene,CNAG_12428,CNAG_12428,unspecified product
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,ncRNA_gene,CNAG_12429,CNAG_12429,unspecified product
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_01454,CNAG_01454,transcription factor STE12
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_01455,CNAG_01455,large subunit ribosomal protein L39
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_01456,CNAG_01456,hypothetical protein%2C variant
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_01457,CNAG_01457,hypothetical protein
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_07015,CNAG_07015,hypothetical protein
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_07411,CNAG_07411,histone demethylase JARID1
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,protein_coding_gene,CNAG_07412,CNAG_07412,hypothetical protein
CP003824.1,253500,279500,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A, MCM 113 - B",0,three_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_2,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS1,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS2,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS3,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS4,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS5,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS6,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS7,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,CDS,CNAG_07411,CNAG_07411-t26_1-p1-CDS8,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E1,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E2,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E3,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E4,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E5,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E6,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E7,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,exon,CNAG_07411,exon_CNAG_07411-t26_1-E8,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,five_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_1,n/a
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,ncRNA,CNAG_12428,CNAG_12428-t26_1,unspecified product
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,ncRNA,CNAG_12429,CNAG_12429-t26_1,unspecified product
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,ncRNA_gene,CNAG_12428,CNAG_12428,unspecified product
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,ncRNA_gene,CNAG_12429,CNAG_12429,unspecified product
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_01454,CNAG_01454,transcription factor STE12
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_01455,CNAG_01455,large subunit ribosomal protein L39
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_01456,CNAG_01456,hypothetical protein%2C variant
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_01457,CNAG_01457,hypothetical protein
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_07015,CNAG_07015,hypothetical protein
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_07411,CNAG_07411,histone demethylase JARID1
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,protein_coding_gene,CNAG_07412,CNAG_07412,hypothetical protein
CP003824.1,254000,279500,DELETION,"MCM 109 - B, MCM 113 - C, MCM 119, MCM 125 - C",0,three_prime_UTR,CNAG_07411-t26_1,utr_CNAG_07411-t26_1_2,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS1,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS10,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS11,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS2,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS3,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS4,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS5,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS6,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS7,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS8,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS9,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E1,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E10,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E11,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E2,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E3,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E4,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E5,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E6,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E7,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E8,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E9,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_07402-t26_1,utr_CNAG_07402-t26_1_1,n/a
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,ncRNA,CNAG_12415,CNAG_12415-t26_1,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,ncRNA,CNAG_12416,CNAG_12416-t26_1,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,ncRNA_gene,CNAG_10048,CNAG_10048,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,ncRNA_gene,CNAG_12415,CNAG_12415,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,ncRNA_gene,CNAG_12416,CNAG_12416,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,protein_coding_gene,CNAG_06843,CNAG_06843,hypothetical protein
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,protein_coding_gene,CNAG_06844,CNAG_06844,hypothetical protein
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,protein_coding_gene,CNAG_06845,CNAG_06845,STE/STE11/CDC15 protein kinase
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,protein_coding_gene,CNAG_06846,CNAG_06846,hypothetical protein
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,protein_coding_gene,CNAG_07402,CNAG_07402,pantothenate transporter
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,tRNA,CNAG_10048,CNAG_10048-t26_1,unspecified product
CP003824.1,85500,98500,DELETION,"MCM 109 - B, MCM 112, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_07402-t26_1,utr_CNAG_07402-t26_1_2,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS1,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS10,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS11,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS2,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS3,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS4,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS5,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS6,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS7,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS8,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,CDS,CNAG_07402,CNAG_07402-t26_1-p1-CDS9,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E1,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E10,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E11,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E2,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E3,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E4,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E5,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E6,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E7,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E8,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,exon,CNAG_07402,exon_CNAG_07402-t26_1-E9,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,five_prime_UTR,CNAG_07402-t26_1,utr_CNAG_07402-t26_1_1,n/a
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,ncRNA,CNAG_12415,CNAG_12415-t26_1,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,ncRNA,CNAG_12416,CNAG_12416-t26_1,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,ncRNA_gene,CNAG_10048,CNAG_10048,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,ncRNA_gene,CNAG_12415,CNAG_12415,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,ncRNA_gene,CNAG_12416,CNAG_12416,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_06843,CNAG_06843,hypothetical protein
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_06844,CNAG_06844,hypothetical protein
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_06845,CNAG_06845,STE/STE11/CDC15 protein kinase
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_06846,CNAG_06846,hypothetical protein
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_07402,CNAG_07402,pantothenate transporter
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,protein_coding_gene,CNAG_07403,CNAG_07403,Peroxisomal ATPase PEX1
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,tRNA,CNAG_10048,CNAG_10048-t26_1,unspecified product
CP003824.1,85500,99000,DELETION,"MCM 109 - A, MCM 109 - C, MCM 113 - A",0,three_prime_UTR,CNAG_07402-t26_1,utr_CNAG_07402-t26_1_2,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS1,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS2,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS3,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS4,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS5,n/a
CP003825.1,938500,1011000,DELETION,MCM 119,319,CDS,CNAG_02174,CNAG_02174-t26_1-p1-CDS6,n/a
